,회사명,거래소코드,회계년도,정상영업이익증가율,순이익증가율,1주당순이익,부채비율,매출액정상영업이익률,PER,PBR,PCR
5343,계룡건설산업(주),13580,2018/12,33.68,70.53,10423.0,292.48,6.7,3.515,0.68,1.6150000000000002
5344,계룡건설산업(주),13580,2019/12,-11.58,-19.76,8363.0,299.22,5.97,2.545,0.525,0.0
5345,계룡건설산업(주),13580,2020/12,28.62,31.43,10992.0,241.62,7.95,1.705,0.34500000000000003,0.8799999999999999
5346,계룡건설산업(주),13580,2021/12,33.15,65.76,17601.0,208.49,9.09,2.1350000000000002,0.495,2.4
5347,계룡건설산업(주),13580,2022/12,-42.93,-61.21,6828.0,218.91,4.5,4.545,0.38,4.7
5348,계양전기(주),12200,2007/12,0.0,0.0,284.0,18.17,6.2,10.645,0.845,6.745
5349,계양전기(주),12200,2008/12,-56.09,-48.07,147.0,14.94,2.63,15.030000000000001,0.585,14.305
5350,계양전기(주),12200,2009/12,-43.88,-0.01,148.0,16.53,1.44,18.310000000000002,0.7050000000000001,17.89
5351,계양전기(주),12200,2010/12,180.17,22.38,175.0,19.67,3.47,18.685000000000002,0.745,12.82
5352,계양전기(주),12200,2011/12,24.18,15.95,203.0,23.1,3.55,12.780000000000001,0.81,21.28
5353,계양전기(주),12200,2012/12,-67.34,-24.45,148.0,20.94,1.1,11.530000000000001,0.675,6.425
5354,계양전기(주),12200,2013/12,125.76,18.89,175.0,21.2,2.35,12.879999999999999,0.6699999999999999,7.76
5355,계양전기(주),12200,2014/12,-32.19,9.36,191.0,33.56,1.45,26.12,0.8999999999999999,14.035
5356,계양전기(주),12200,2015/12,70.52,47.39,282.0,31.87,2.42,16.145,0.99,8.815
5357,계양전기(주),12200,2016/12,117.58,77.24,0.0,36.2,4.55,11.844999999999999,1.19,12.41
5358,계양전기(주),12200,2017/12,-27.87,-56.99,214.0,41.49,3.28,23.880000000000003,1.015,8.405
5359,계양전기(주),12200,2018/12,-22.7,5.44,226.0,49.65,2.36,19.93,0.85,0.0
5360,계양전기(주),12200,2019/12,-72.75,0.0,-78.0,58.35,0.63,0.0,0.67,0.0
5361,계양전기(주),12200,2020/12,28.09,0.0,276.0,58.41,0.79,12.165,0.635,5.515
5362,계양전기(주),12200,2021/12,-35.47,0.0,-191.0,55.57,0.46,0.0,0.955,0.0
5363,계양전기(주),12200,2022/12,0.0,0.0,-753.0,132.61,-2.91,0.0,0.895,0.0
5364,고려산업(주),2140,2007/12,0.0,0.0,684.0,169.53,5.52,6.33,0.645,0.0
5365,고려산업(주),2140,2008/12,-36.92,0.0,-1310.0,258.08,2.55,0.0,0.7,0.0
5366,고려산업(주),2140,2009/12,116.67,0.0,1855.0,136.46,4.61,1.48,0.27,0.685
5367,고려산업(주),2140,2010/12,0.0,0.0,1324.0,130.32,4.88,3.025,0.385,0.0
5368,고려산업(주),2140,2011/12,0.0,0.0,921.0,122.77,3.77,4.585,0.36,4.29
5369,고려산업(주),2140,2012/12,0.04,77.78,1608.0,138.9,3.49,4.904999999999999,0.405,0.0
5370,고려산업(주),2140,2013/12,-24.37,-38.96,196.0,123.0,2.49,26.805,1.675,23.005
5371,고려산업(주),2140,2014/12,111.72,90.9,375.0,104.99,5.77,6.88,0.855,3.34
5372,고려산업(주),2140,2015/12,-36.73,-37.9,233.0,101.61,3.65,12.785,0.885,7.2299999999999995
5373,고려산업(주),2140,2016/12,-1.22,23.74,288.0,97.42,3.88,23.79,1.5899999999999999,6.235
5374,고려산업(주),2140,2017/12,-10.97,-26.5,208.0,106.32,3.41,27.919999999999998,1.795,43.084999999999994
5375,고려산업(주),2140,2018/12,-2.31,-22.89,160.0,131.22,3.67,24.395,0.9,0.0
5376,고려산업(주),2140,2019/12,0.04,13.69,182.0,115.49,3.02,22.68,1.08,9.535
5377,고려산업(주),2140,2020/12,57.99,53.04,278.0,111.01,4.82,14.615,0.94,0.0
5378,고려산업(주),2140,2021/12,-47.05,-34.11,183.0,123.32,2.28,35.339999999999996,1.065,6.405
5379,고려산업(주),2140,2022/12,-8.99,-84.79,28.0,160.0,1.59,99.215,1.96,0.0
5380,고려아연(주),10130,2007/12,0.0,0.0,23877.0,74.01,16.66,6.86,1.84,7.82
5381,고려아연(주),10130,2008/12,-2.97,-32.95,15989.0,44.49,17.66,6.375,1.03,3.14
5382,고려아연(주),10130,2009/12,-23.15,46.86,23482.0,41.5,13.16,6.81,1.32,16.195
5383,고려아연(주),10130,2010/12,63.28,32.25,31054.0,41.38,17.83,8.945,1.77,8.559999999999999
5384,고려아연(주),10130,2011/12,40.96,28.38,39868.0,31.21,17.36,10.125,2.1350000000000002,8.89
5385,고려아연(주),10130,2012/12,-21.45,-20.5,31693.0,23.95,13.78,12.72,2.03,15.14
5386,고려아연(주),10130,2013/12,-20.98,-20.01,25352.0,18.21,12.43,13.425,1.54,8.98
5387,고려아연(주),10130,2014/12,14.04,11.87,28362.0,17.97,13.82,15.36,1.6,21.985
5388,고려아연(주),10130,2015/12,-1.53,1.62,28820.0,13.19,14.09,18.29,1.8650000000000002,10.11
5389,고려아연(주),10130,2016/12,13.76,16.3,33519.0,14.48,13.08,17.045,1.77,14.1
5390,고려아연(주),10130,2017/12,17.01,6.18,35591.0,15.27,13.56,16.634999999999998,1.59,13.045
5391,고려아연(주),10130,2018/12,-14.53,-16.16,29841.0,13.36,11.11,18.535,1.4849999999999999,11.915
5392,고려아연(주),10130,2019/12,5.31,20.01,35811.0,14.66,12.03,14.86,1.385,13.23
5393,고려아연(주),10130,2020/12,11.43,-9.48,32418.0,19.93,11.84,12.5,1.0999999999999999,17.505
5394,고려아연(주),10130,2021/12,22.15,40.81,45648.0,28.83,10.99,12.745,1.42,12.745
5395,고려아연(주),10130,2022/12,-16.15,-3.25,42967.0,31.05,8.19,16.505,1.3599999999999999,13.715
5396,고려제강(주),2240,2007/12,0.0,0.0,3593.0,48.93,5.3,13.55,0.7450000000000001,26.56
5397,고려제강(주),2240,2008/12,274.22,203.6,8391.0,69.91,11.88,3.535,0.53,4.815
5398,고려제강(주),2240,2009/12,-19.81,-27.5,6083.0,51.04,9.68,6.255,0.64,16.85
5399,고려제강(주),2240,2010/12,-3.76,20.63,7338.0,43.57,9.8,12.809999999999999,0.585,0.0
5400,고려제강(주),2240,2011/12,6.11,-1.32,7241.0,43.36,9.59,17.265,0.635,9.72
5401,고려제강(주),2240,2012/12,-52.3,-54.89,2831.0,44.08,4.58,6.449999999999999,0.595,12.04
5402,고려제강(주),2240,2013/12,-5.23,-28.81,2016.0,43.52,4.49,21.95,0.525,12.004999999999999
5403,고려제강(주),2240,2014/12,1.32,887.72,16590.0,69.6,3.67,50.405,0.6950000000000001,17.155
5404,고려제강(주),2240,2015/12,-9.88,-93.51,1076.0,66.6,3.01,51.22,0.94,15.445
5405,고려제강(주),2240,2016/12,-16.53,106.44,2222.0,65.49,2.61,22.689999999999998,0.69,9.53
5406,고려제강(주),2240,2017/12,4.9,-40.75,1316.0,64.61,2.5,36.18,0.65,17.79
5407,고려제강(주),2240,2018/12,-2.09,-85.72,169.0,63.85,2.41,28.995,0.525,16.27
5408,고려제강(주),2240,2019/12,-16.75,194.98,499.0,58.83,1.93,23.605,0.445,23.369999999999997
5409,고려제강(주),2240,2020/12,-68.94,-15.64,421.0,53.51,0.7,28.095,0.305,3.59
5410,고려제강(주),2240,2021/12,902.16,1441.54,5645.0,51.04,5.83,12.280000000000001,0.48000000000000004,17.765
5411,고려제강(주),2240,2022/12,35.5,-37.57,3524.0,46.61,6.44,11.785,0.45499999999999996,64.74000000000001
5412,광동제약(주),9290,2007/12,0.0,0.0,489.0,41.66,12.2,9.92,1.455,6.609999999999999
5413,광동제약(주),9290,2008/12,-2.2,-11.4,447.0,35.85,10.82,8.25,0.985,10.829999999999998
5414,광동제약(주),9290,2009/12,10.32,8.31,497.0,30.84,11.92,7.365,0.855,6.5
5415,광동제약(주),9290,2010/12,0.0,0.0,592.0,33.46,13.71,5.985,0.71,5.125
5416,광동제약(주),9290,2011/12,-2.77,10.69,683.0,28.92,12.3,6.04,0.72,6.665
5417,광동제약(주),9290,2012/12,-5.89,-7.02,668.0,45.71,10.92,9.885,1.0150000000000001,11.475
5418,광동제약(주),9290,2013/12,22.15,-20.8,538.0,46.37,9.48,17.9,1.3599999999999999,11.649999999999999
5419,광동제약(주),9290,2014/12,13.67,59.02,869.0,40.76,9.66,14.434999999999999,1.64,15.605
5420,광동제약(주),9290,2015/12,0.81,-0.08,868.0,75.73,5.32,22.855,2.25,32.07
5421,광동제약(주),9290,2016/12,-12.73,-19.86,692.0,70.08,4.2,18.545,1.49,17.41
5422,광동제약(주),9290,2017/12,-19.49,-17.34,572.0,73.6,3.13,19.165,1.21,20.895
5423,광동제약(주),9290,2018/12,-5.02,-3.67,551.0,69.91,2.88,18.875,1.105,16.07
5424,광동제약(주),9290,2019/12,23.15,3.19,582.0,77.17,3.38,17.55,0.965,15.56
5425,광동제약(주),9290,2020/12,11.45,96.76,1119.0,65.41,3.75,14.93,0.995,31.339999999999996
5426,광동제약(주),9290,2021/12,-3.55,-47.06,585.0,67.63,3.36,15.055,0.96,11.969999999999999
5427,광동제약(주),9290,2022/12,-14.89,0.64,588.0,70.37,2.67,14.605,0.7,4.88
5428,광전자(주),17900,2007/12,0.0,0.0,238.0,119.31,-2.97,16.19,0.765,10.63
5429,광전자(주),17900,2008/12,0.0,0.0,-1063.0,156.25,-3.01,0.0,0.485,0.0
5430,광전자(주),17900,2009/12,0.0,0.0,36.0,129.7,5.75,21.8,0.47500000000000003,1.635
5431,광전자(주),17900,2010/12,21.82,1187.35,220.0,61.74,3.01,65.5,0.965,4.5
5432,광전자(주),17900,2011/12,0.0,0.0,-918.0,54.0,-10.25,0.0,1.02,15.760000000000002
5433,광전자(주),17900,2012/12,0.0,0.0,-233.0,34.96,-1.86,0.0,0.75,3.685
5434,광전자(주),17900,2013/12,0.0,0.0,-103.0,28.87,-2.35,0.0,0.635,5.135
5435,광전자(주),17900,2014/12,0.0,0.0,-195.0,25.53,-4.2,0.0,0.505,5.93
5436,광전자(주),17900,2015/12,0.0,0.0,-97.0,18.24,-5.58,0.0,0.675,8.155000000000001
5437,광전자(주),17900,2016/12,0.0,0.0,38.0,19.17,-0.85,116.545,0.745,12.515
5438,광전자(주),17900,2017/12,0.0,45.85,55.0,15.56,4.67,75.89,0.755,34.79
5439,광전자(주),17900,2018/12,-69.39,126.75,126.0,16.81,1.43,15.379999999999999,0.715,12.600000000000001
5440,광전자(주),17900,2019/12,-157.29,-47.36,66.0,17.02,-0.87,74.94500000000001,0.63,13.895
5441,광전자(주),17900,2020/12,0.0,-559.23,-314.0,20.92,-5.22,0.0,0.58,33.67
5442,광전자(주),17900,2021/12,0.0,0.0,219.0,13.41,3.98,19.965,0.855,273.88
5443,광전자(주),17900,2022/12,-15.61,25.25,275.0,8.89,3.84,11.864999999999998,0.7150000000000001,9.305
5455,교촌에프앤비(주),339770,2018/12,0.0,0.0,0.0,104.47,5.98,0.0,0.0,0.0
5456,교촌에프앤비(주),339770,2019/12,93.95,157.65,1411.0,97.0,10.35,0.0,0.0,0.0
5457,교촌에프앤비(주),339770,2020/12,4.26,-19.24,1107.0,49.51,9.17,35.805,4.59,30.744999999999997
5458,교촌에프앤비(주),339770,2021/12,-0.16,25.21,1195.0,41.67,8.07,21.15,3.175,19.175
5459,교촌에프앤비(주),339770,2022/12,-78.42,-82.13,214.0,70.17,1.71,126.44999999999999,2.285,116.985
5460,국도화학(주),7690,2007/12,0.0,0.0,2303.0,71.74,5.12,13.945,1.085,198.07
5461,국도화학(주),7690,2008/12,17.27,120.41,5027.0,72.65,4.86,4.615,0.65,13.27
5462,국도화학(주),7690,2009/12,-1.95,-22.45,3899.0,64.12,4.87,7.865,0.805,4.375
5463,국도화학(주),7690,2010/12,84.17,39.25,5429.0,96.51,5.59,9.575,0.89,0.0
5464,국도화학(주),7690,2011/12,-15.26,-22.91,4185.0,79.85,4.33,14.91,1.1300000000000001,6.31
5465,국도화학(주),7690,2012/12,6.91,21.8,5098.0,62.63,4.82,11.185,0.955,4.88
5466,국도화학(주),7690,2013/12,0.04,4.64,5335.0,62.77,4.45,9.835,0.8300000000000001,7.665000000000001
5467,국도화학(주),7690,2014/12,-22.2,-34.49,3495.0,68.15,3.23,19.7,0.875,27.845
5468,국도화학(주),7690,2015/12,147.14,175.21,9618.27,58.17,7.71,7.0649999999999995,0.9450000000000001,7.355
5469,국도화학(주),7690,2016/12,-52.57,-53.32,4490.11,53.14,3.88,17.29,0.895,9.285
5470,국도화학(주),7690,2017/12,52.79,57.46,7101.0,68.54,5.25,9.975,0.815,12.530000000000001
5471,국도화학(주),7690,2018/12,21.43,9.52,8056.0,71.0,5.36,10.219999999999999,0.77,0.0
5472,국도화학(주),7690,2019/12,-38.63,-23.06,6219.0,71.43,3.75,8.945,0.635,4.885
5473,국도화학(주),7690,2020/12,9.28,-14.99,5376.0,68.51,4.06,12.95,0.59,4.755
5474,국도화학(주),7690,2021/12,0.0,0.0,21321.0,73.8,12.98,2.98,0.705,0.0
5475,국도화학(주),7690,2022/12,-52.65,-52.87,8626.0,74.68,6.05,4.865,0.615,3.765
5482,국제약품(주),2720,2012/12,0.0,0.0,-1321.0,107.62,-11.6,0.0,0.8599999999999999,24.07
5483,국제약품(주),2720,2013/12,0.0,0.0,117.0,101.33,0.87,15.489999999999998,0.73,0.0
5484,국제약품(주),2720,2014/12,0.0,0.0,-469.0,131.07,-1.16,0.0,0.79,0.0
5485,국제약품(주),2720,2015/12,0.0,0.0,-377.0,99.6,1.78,0.0,1.335,0.0
5486,국제약품(주),2720,2016/12,89.2,0.0,48.0,91.73,3.29,111.0,1.41,6.140000000000001
5487,국제약품(주),2720,2017/12,-35.4,41.29,66.0,94.23,2.08,114.53,1.28,65.35
5488,국제약품(주),2720,2018/12,28.19,100.74,128.0,83.75,3.05,62.67999999999999,1.6400000000000001,7.965
5489,국제약품(주),2720,2019/12,69.48,-317.13,-272.0,120.81,5.01,0.0,1.52,24.295
5490,국제약품(주),2720,2020/12,8.45,0.0,126.0,106.56,4.63,80.33500000000001,2.88,40.455
5491,국제약품(주),2720,2021/12,0.0,0.0,-85.0,103.8,-1.4,0.0,2.275,15.91
5492,국제약품(주),2720,2022/12,0.0,0.0,184.0,84.39,4.17,33.41,1.555,16.490000000000002
5493,그랜드코리아레저(주),114090,2007/12,0.0,0.0,13711.0,186.28,17.46,0.0,0.0,0.0
5494,그랜드코리아레저(주),114090,2008/12,48.53,46.37,20069.0,133.57,21.55,0.0,0.0,0.0
5495,그랜드코리아레저(주),114090,2009/12,53.38,67.66,1676.0,77.3,26.46,10.785,7.7250000000000005,7.859999999999999
5496,그랜드코리아레저(주),114090,2010/12,-24.44,-26.85,1150.0,76.51,20.26,18.91,9.18,16.945
5497,그랜드코리아레저(주),114090,2011/12,38.36,-14.27,0.0,70.05,25.76,19.075000000000003,6.55,10.379999999999999
5498,그랜드코리아레저(주),114090,2012/12,8.28,127.56,2328.0,47.4,29.14,10.7,6.075,11.11
5499,그랜드코리아레저(주),114090,2013/12,30.54,-4.5,2224.0,42.32,34.05,15.335,6.615,12.375
5500,그랜드코리아레저(주),114090,2014/12,-22.69,-15.31,1884.0,50.9,27.33,21.485,6.82,15.739999999999998
5501,그랜드코리아레저(주),114090,2015/12,-19.89,-21.27,1483.0,42.58,23.41,22.64,5.15,24.015
5502,그랜드코리아레저(주),114090,2016/12,27.71,24.65,1849.0,40.76,27.58,13.645,3.4299999999999997,11.325
5503,그랜드코리아레저(주),114090,2017/12,-28.45,-29.56,1302.0,37.56,21.58,20.315,3.37,20.855
5504,그랜드코리아레저(주),114090,2018/12,0.0,0.0,1257.0,36.24,21.87,21.42,3.2199999999999998,17.865000000000002
5505,그랜드코리아레저(주),114090,2019/12,-7.86,-6.87,1170.0,55.41,19.73,18.675,2.475,11.73
5506,그랜드코리아레저(주),114090,2020/12,-191.74,-188.85,-1040.0,45.65,-48.15,0.0,2.175,0.0
5507,그랜드코리아레저(주),114090,2021/12,0.0,0.0,-1831.0,38.52,-171.39,0.0,2.545,0.0
5508,그랜드코리아레저(주),114090,2022/12,0.0,0.0,-368.0,59.37,-5.31,0.0,2.62,21.35
5509,그린케미칼(주),83420,2007/12,0.0,0.0,2704.0,79.0,5.78,6.4,0.77,6.51
5510,그린케미칼(주),83420,2008/12,-62.21,-79.91,543.0,72.29,1.1,30.884999999999998,0.765,3.17
5511,그린케미칼(주),83420,2009/12,649.21,698.2,4335.0,62.56,8.28,4.525,0.79,1.49
5512,그린케미칼(주),83420,2010/12,36.53,49.54,648.0,34.14,9.41,28.34,4.6850000000000005,23.155
5513,그린케미칼(주),83420,2011/12,-20.68,-15.6,547.0,43.88,7.12,6.390000000000001,0.805,3.22
5514,그린케미칼(주),83420,2012/12,11.4,6.92,585.0,60.99,6.48,6.365,0.785,3.86
5515,그린케미칼(주),83420,2013/12,-16.68,-8.54,535.0,52.58,4.82,8.945,0.9450000000000001,3.145
5516,그린케미칼(주),83420,2014/12,21.21,21.3,649.0,69.57,5.65,8.745,1.04,3.285
5517,그린케미칼(주),83420,2015/12,-78.57,-72.75,177.0,88.52,1.38,27.345,0.895,6.28
5518,그린케미칼(주),83420,2016/12,33.49,-18.73,144.0,78.67,1.67,30.080000000000002,0.8049999999999999,5.59
5519,그린케미칼(주),83420,2017/12,-13.07,-12.23,126.0,77.94,1.39,36.89,0.915,6.8100000000000005
5520,그린케미칼(주),83420,2018/12,-4.78,-0.38,128.0,76.31,1.32,36.215,0.9099999999999999,6.09
5521,그린케미칼(주),83420,2019/12,132.12,122.06,236.0,72.19,3.37,12.965,0.7150000000000001,3.27
5522,그린케미칼(주),83420,2020/12,88.31,85.29,442.0,56.17,6.07,16.215,1.58,5.075
5523,그린케미칼(주),83420,2021/12,41.76,54.05,683.0,71.56,7.28,20.619999999999997,2.8,20.98
5524,그린케미칼(주),83420,2022/12,-17.41,-81.98,123.0,60.56,5.3,85.035,2.1,13.01
5525,극동유화(주),14530,2007/12,0.0,0.0,1035.0,93.42,4.31,11.215,0.75,24.03
5526,극동유화(주),14530,2008/12,150.61,212.32,3232.0,97.02,6.94,2.705,0.435,9.75
5527,극동유화(주),14530,2009/12,-21.73,-5.89,3000.0,100.51,5.71,7.42,0.9400000000000001,8.6
5528,극동유화(주),14530,2010/12,24.69,-5.53,2812.0,93.04,5.45,5.484999999999999,0.615,0.0
5529,극동유화(주),14530,2011/12,8.52,1.95,2765.0,111.54,4.64,6.215,0.64,0.0
5530,극동유화(주),14530,2012/12,21.07,29.92,3419.0,91.55,5.32,5.84,0.7,2.1950000000000003
5531,극동유화(주),14530,2013/12,2.16,8.56,3711.0,72.28,5.91,6.25,0.74,6.715
5532,극동유화(주),14530,2014/12,0.0,0.0,2667.0,57.58,4.46,8.52,0.7749999999999999,4.6850000000000005
5533,극동유화(주),14530,2015/12,39.1,55.78,4155.0,43.64,6.9,7.9799999999999995,0.9450000000000001,7.18
5534,극동유화(주),14530,2016/12,0.26,-3.46,401.0,37.06,7.56,5.545,0.5800000000000001,2.635
5535,극동유화(주),14530,2017/12,-24.98,7.99,445.0,80.94,2.78,8.605,0.885,35.695
5536,극동유화(주),14530,2018/12,36.4,7.89,484.0,75.17,2.23,8.945,0.87,10.55
5537,극동유화(주),14530,2019/12,-10.25,-11.92,0.0,71.27,2.09,9.75,0.82,32.58
5538,극동유화(주),14530,2020/12,-14.09,-46.29,213.0,69.41,2.3,22.885,1.0050000000000001,6.42
5539,극동유화(주),14530,2021/12,43.17,47.9,339.0,76.81,2.12,14.715,1.055,0.0
5540,극동유화(주),14530,2022/12,49.33,75.1,593.0,71.97,2.46,8.219999999999999,0.815,0.0
5541,금강공업(주),14280,2007/12,0.0,0.0,360.0,164.98,1.37,44.675,0.59,3.625
5542,금강공업(주),14280,2008/12,363.94,225.14,1139.0,202.45,5.11,10.385,0.44,1.5699999999999998
5543,금강공업(주),14280,2009/12,-10.9,45.18,1652.0,173.92,4.75,7.115,0.4,1.265
5544,금강공업(주),14280,2010/12,-30.13,10.73,1856.0,110.22,5.39,11.855,0.27,2.15
5545,금강공업(주),14280,2011/12,-41.44,-97.51,33.0,123.63,2.92,32.56,0.39,1.995
5546,금강공업(주),14280,2012/12,129.0,5140.56,2396.0,146.89,5.18,6.61,0.365,0.79
5547,금강공업(주),14280,2013/12,57.09,48.24,3586.0,162.48,4.61,6.18,0.43,1.25
5548,금강공업(주),14280,2014/12,29.34,16.11,4164.0,163.34,5.82,16.134999999999998,1.1,2.5650000000000004
5549,금강공업(주),14280,2015/12,-22.2,-70.82,1214.0,151.28,5.7,33.16,1.87,75.83500000000001
5550,금강공업(주),14280,2016/12,74.73,470.67,6933.0,133.21,9.34,8.08,0.9950000000000001,9.92
5551,금강공업(주),14280,2017/12,-18.38,-22.11,5400.0,128.45,7.5,8.17,0.71,24.939999999999998
5552,금강공업(주),14280,2018/12,-44.93,-39.55,3264.0,140.76,4.46,13.010000000000002,0.5549999999999999,10.705
5553,금강공업(주),14280,2019/12,-89.65,-162.24,-406.0,141.08,0.48,0.0,0.31500000000000006,4.385
5554,금강공업(주),14280,2020/12,0.0,0.0,-67.0,120.56,-0.29,0.0,0.4,4.51
5555,금강공업(주),14280,2021/12,0.0,0.0,762.0,124.65,4.54,12.215,0.84,0.0
5556,금강공업(주),14280,2022/12,30.96,155.7,1933.0,144.26,4.66,8.79,0.785,44.965
5557,금호건설(주),2990,2007/12,0.0,0.0,799.0,595.77,5.16,71.82,2.665,0.0
5558,금호건설(주),2990,2008/12,-78.4,0.0,598.0,831.1,0.95,57.495,1.745,0.0
5559,금호건설(주),2990,2009/12,0.0,0.0,-48858.0,0.0,-0.57,0.0,0.0,0.0
5560,금호건설(주),2990,2010/12,0.0,0.0,987.0,1855.0,-26.67,8.665,16.77,0.0
5561,금호건설(주),2990,2011/12,0.0,0.0,-485.0,2938.39,6.78,0.0,0.0,8.505
5562,금호건설(주),2990,2012/12,0.0,0.0,-4743.0,13206.81,-10.99,0.0,0.0,0.0
5563,금호건설(주),2990,2013/12,0.0,0.0,2039.0,1053.24,4.1,51.519999999999996,6.460000000000001,5.365
5564,금호건설(주),2990,2014/12,-32.35,101.05,3341.0,399.95,2.61,9.775,3.045,0.0
5565,금호건설(주),2990,2015/12,-47.82,0.0,-176.0,351.47,1.36,0.0,4.045,47.05
5566,금호건설(주),2990,2016/12,101.19,0.0,1021.0,309.5,3.09,3.3850000000000002,1.325,22.795
5567,금호건설(주),2990,2017/12,-25.71,164.39,2665.0,227.2,2.39,49.959999999999994,1.405,5.47
5568,금호건설(주),2990,2018/12,36.07,0.0,-13.0,231.8,3.07,6.755,1.395,8.3
5569,금호건설(주),2990,2019/12,31.29,0.0,332.0,255.23,3.47,11.11,1.475,8.36
5570,금호건설(주),2990,2020/12,46.4,125.52,741.0,252.88,4.44,6.83,0.815,2.895
5571,금호건설(주),2990,2021/12,37.4,460.56,4130.0,165.92,5.4,2.765,0.665,2.31
5572,금호건설(주),2990,2022/12,-49.86,-85.69,587.0,211.25,2.73,14.120000000000001,0.64,7.1850000000000005
5573,금호석유화학(주),11780,2007/12,0.0,0.0,6405.0,412.49,5.86,12.17,1.99,9.67
5574,금호석유화학(주),11780,2008/12,16.06,0.0,-2719.0,478.72,5.55,0.0,0.93,0.0
5575,금호석유화학(주),11780,2009/12,-72.37,0.0,-31443.0,1220.53,1.6,0.0,1.6,2.835
5576,금호석유화학(주),11780,2010/12,417.39,0.0,15775.0,361.4,11.52,7.855,2.23,6.075
5577,금호석유화학(주),11780,2011/12,47.49,60.0,24723.0,202.76,13.04,16.945,5.175,11.345
5578,금호석유화학(주),11780,2012/12,-73.42,-74.38,4959.0,165.97,3.8,48.975,3.955,19.655
5579,금호석유화학(주),11780,2013/12,-40.02,0.0,-684.0,170.02,2.62,0.0,3.2750000000000004,12.440000000000001
5580,금호석유화학(주),11780,2014/12,37.72,0.0,3557.0,170.31,3.88,32.885,2.3200000000000003,12.79
5581,금호석유화학(주),11780,2015/12,-11.31,27.62,4257.0,153.08,4.17,30.89,2.035,6.69
5582,금호석유화학(주),11780,2016/12,-4.19,-38.4,2618.0,163.1,3.96,74.285,1.815,9.385
5583,금호석유화학(주),11780,2017/12,67.2,191.59,7647.0,134.05,5.19,20.665,2.085,8.77
5584,금호석유화학(주),11780,2018/12,111.19,130.0,17597.0,96.61,9.93,18.25,2.265,14.135000000000002
5585,금호석유화학(주),11780,2019/12,-33.69,-40.03,10549.0,72.58,7.39,11.07,1.695,6.48
5586,금호석유화학(주),11780,2020/12,101.81,97.86,20881.0,59.64,15.43,7.725,1.67,5.795
5587,금호석유화학(주),11780,2021/12,224.3,237.19,70433.0,59.67,28.44,7.4750000000000005,2.65,6.44
5588,금호석유화학(주),11780,2022/12,-52.31,-47.83,37290.0,36.54,14.39,8.33,1.58,12.780000000000001
5589,금호전기(주),1210,2007/12,0.0,0.0,3451.0,51.58,11.31,13.525,1.53,9.68
5590,금호전기(주),1210,2008/12,-46.33,-47.24,1734.0,52.45,7.07,17.740000000000002,0.965,8.965
5591,금호전기(주),1210,2009/12,37.02,52.38,2738.0,67.56,6.57,18.66,1.27,11.285
5592,금호전기(주),1210,2010/12,-23.2,-48.12,1427.0,91.24,4.96,36.76,1.335,0.0
5593,금호전기(주),1210,2011/12,-42.9,-12.98,1249.0,103.37,3.41,19.39,0.83,0.0
5594,금호전기(주),1210,2012/12,0.0,0.0,-9478.0,135.5,-3.75,0.0,0.735,12.280000000000001
5595,금호전기(주),1210,2013/12,0.0,0.0,-3543.0,186.48,-1.18,0.0,1.085,0.0
5596,금호전기(주),1210,2014/12,0.0,0.0,-978.0,164.95,1.08,0.0,0.8500000000000001,0.0
5597,금호전기(주),1210,2015/12,0.0,0.0,-7974.0,162.79,-3.18,0.0,0.73,0.0
5598,금호전기(주),1210,2016/12,0.0,0.0,-3546.0,187.56,1.78,0.0,0.5,87.065
5599,금호전기(주),1210,2017/12,-116.44,0.0,-3095.0,196.45,-0.36,0.0,0.495,80.87
5600,금호전기(주),1210,2018/12,0.0,0.0,-2969.0,390.87,-61.84,0.0,1.42,6.635
5601,금호전기(주),1210,2019/12,0.0,0.0,-3901.0,333.72,-6.63,0.0,-5.739999999999999,0.0
5602,금호전기(주),1210,2020/12,0.0,0.0,-2355.0,1498.44,-17.05,0.0,33.625,0.0
5603,금호전기(주),1210,2021/12,0.0,0.0,-688.0,356.63,-20.56,0.0,3.93,0.0
5604,금호전기(주),1210,2022/12,0.0,0.0,-728.0,381.44,-25.62,0.0,7.529999999999999,0.0
5605,금호타이어(주),73240,2007/12,0.0,0.0,-573.0,370.29,2.76,0.0,1.135,8.015
5606,금호타이어(주),73240,2008/12,-49.42,0.0,-2658.0,546.33,1.19,0.0,0.7000000000000001,5.98
5607,금호타이어(주),73240,2009/12,0.0,0.0,-11350.0,8455.31,-4.04,0.0,14.55,14.395
5608,금호타이어(주),73240,2010/12,0.0,0.0,-3140.0,858.08,3.69,7784.150000000001,2.335,5.4
5609,금호타이어(주),73240,2011/12,42.04,0.0,-343.0,764.71,4.73,14.785,2.375,15.215
5610,금호타이어(주),73240,2012/12,102.85,0.0,1031.0,414.02,9.22,12.530000000000001,1.535,19.84
5611,금호타이어(주),73240,2013/12,-7.84,-22.82,695.0,315.91,9.35,26.96,1.42,4.365
5612,금호타이어(주),73240,2014/12,3.6,35.74,860.0,262.34,10.43,15.735,1.385,5.4
5613,금호타이어(주),73240,2015/12,-62.06,0.0,-439.0,314.02,4.47,0.0,0.95,20.365000000000002
5614,금호타이어(주),73240,2016/12,-11.7,0.0,-228.0,321.85,4.07,105.80499999999999,1.005,5.355
